scc_id,child_uuid,child_label,child_internal_ids,parent_uuid,parent_label,parent_internal_ids,reason,source
0,47d1681f-5371-4e2a-a69d-1c1e0de2907c,Public health,https://linked-art.library.yale.edu/node/4a82243f-d6bc-4132-9514-4a86c43b7713 https://linked-art.library.yale.edu/node/40052725-c247-4daf-b72c-7459b78a752e https://linked-art.library.yale.edu/node/66d541db-3e4b-49a0-a442-ee79013ad410 https://linked-art.library.yale.edu/node/2889af0c-96e5-4863-91d5-c24ce115a4a4 https://linked-art.library.yale.edu/node/2e348cf5-1698-4e64-98af-7a262992eb3c https://linked-art.library.yale.edu/node/e573ced4-dcb6-491c-896f-c5ec3d265b4c https://linked-art.library.yale.edu/node/0b519c5c-b302-440a-b4bc-af74c3914315 https://linked-art.library.yale.edu/node/c4e6e787-77ee-42aa-8850-b4744ac8ee34 https://linked-art.library.yale.edu/node/526f7d6a-b573-4f5f-a9aa-99150051ef13,424a3e98-5706-49a9-96ed-4fee2d0ab9db,Environmental health,https://linked-art.library.yale.edu/node/789e2f2d-2bcb-4913-be20-746b6c159162 https://linked-art.library.yale.edu/node/602358ad-a7e5-4252-a1af-c979c79fd550,Public health is a type of environmental health.,first_pass
0,fc8c1252-49b4-404d-b1c9-e4e283f7dbeb,Differential calculus,https://linked-art.library.yale.edu/node/d759915c-e0d3-4db3-b86e-022cb4d2d406,87e5d0e8-d2d8-4f26-8ccf-63f93ff39809,Derivatives (Mathematics),https://linked-art.library.yale.edu/node/c9aa7156-aea8-4818-8b72-e59c28139f92 https://linked-art.library.yale.edu/node/1f7c392d-8db3-4f8b-befa-81f56038d5cf https://linked-art.library.yale.edu/node/8868e818-820d-46d0-afd1-7634d8879939 https://linked-art.library.yale.edu/node/3dfd92c7-cdf9-4783-9b4f-32c499af38ec,Differential calculus is a type of derivative.,first_pass
0,d5b5f87b-74e6-4f34-996b-7308b1fe9b73,Gaussian distribution,https://linked-art.library.yale.edu/node/953070a4-6d02-4ab1-8895-89ede5281d08,93e1c175-7fa4-4a1e-9f0f-dd429da4bf04,Distribution (Probability theory,https://linked-art.library.yale.edu/node/55598c9b-62c1-4383-9e3c-f423ee1ae793 https://linked-art.library.yale.edu/node/c787bcbf-80bd-4584-9a45-ab213d5f6efd,Gaussian distribution is a type of probability distribution.,first_pass
0,25d6fa30-554c-4b6a-8330-628c8709caf4,Jungian psychology,https://linked-art.library.yale.edu/node/46e700f6-bd26-4e9d-8a43-ff265ff0861e https://linked-art.library.yale.edu/node/8e22836c-a3a8-4102-b844-bcff2108372e,f818f34d-21a5-4568-843a-81dc1b6079c9,Psychoanalysis,https://linked-art.library.yale.edu/node/6459629e-56cd-496a-97c5-bb01fc7f231f https://linked-art.library.yale.edu/node/8246806c-e87e-4ef7-9630-87f9ebbd1765,Jungian psychology is a type of psychoanalysis.,first_pass
0,2f67fa1e-e06b-424a-a4b5-e86040f07103,Combinations,https://linked-art.library.yale.edu/node/f6858eee-e90e-48a4-9f2b-11fc1c8254ab,51cdae41-5aca-4b45-a24d-fe82997552e3,Coincidence,https://linked-art.library.yale.edu/node/1fa33e59-de27-4076-9890-127ac3a7ea3c https://linked-art.library.yale.edu/node/aa3e4006-13d6-4740-bb6e-63ae2a0ae34f https://linked-art.library.yale.edu/node/c7542658-174f-4ab8-af2e-8397871b80c0,Combinations are a type of coincidence.,first_pass
0,56a78e70-5775-4f72-b00c-b20547f4f7ca,Bessel functions,https://linked-art.library.yale.edu/node/ba6be189-d5c1-46a3-8277-4029c1431dfe,3469110e-ea06-4bc8-8a77-55522835b285,Transcendental functions,https://linked-art.library.yale.edu/node/25e271d7-6248-4e28-b58d-a6829941774a,Bessel functions are a type of transcendental function.,first_pass
0,56a78e70-5775-4f72-b00c-b20547f4f7ca,Bessel functions,https://linked-art.library.yale.edu/node/ba6be189-d5c1-46a3-8277-4029c1431dfe,d9bfaeca-404a-4126-9752-a7ddd33ddfd5,Special functions,https://linked-art.library.yale.edu/node/931783f9-5598-4d9f-a249-b065c663f91d https://linked-art.library.yale.edu/node/aa110926-f2d2-4344-a55b-2fa7c8f9dde2,Bessel functions are a type of special function.,first_pass
0,f9211138-6000-4501-8f3f-5c596e470b0f,Differential equations,https://linked-art.library.yale.edu/node/f87dd9e1-0d50-4d2a-9225-9280edf4b325 https://linked-art.library.yale.edu/node/f6e42db6-bfab-428b-92cb-5f3a81952289,87e5d0e8-d2d8-4f26-8ccf-63f93ff39809,Derivatives (Mathematics),https://linked-art.library.yale.edu/node/c9aa7156-aea8-4818-8b72-e59c28139f92 https://linked-art.library.yale.edu/node/1f7c392d-8db3-4f8b-befa-81f56038d5cf https://linked-art.library.yale.edu/node/8868e818-820d-46d0-afd1-7634d8879939 https://linked-art.library.yale.edu/node/3dfd92c7-cdf9-4783-9b4f-32c499af38ec,Differential equations are a type of derivative.,first_pass
0,508822b5-85f4-4436-965f-397d58d4c1fe,Medicine and psychology,https://linked-art.library.yale.edu/node/f7ff8b65-dc4f-4423-b791-3fd402427302 https://linked-art.library.yale.edu/node/97da8046-27c7-43cd-bbfb-fbf711ef133f,981e961e-9f76-4110-adaf-f0c9972a3196,Applied psychology,https://linked-art.library.yale.edu/node/54e4610a-5987-4313-a626-07114e70d2eb https://linked-art.library.yale.edu/node/1d90fdce-fbf7-45d1-bf00-d4ff76740ea3,Medicine and psychology is a type of applied psychology.,first_pass
0,8f0835e5-d2b1-4977-a7c0-91da355e44ac,Mental illness--Treatment,,e8f0a414-1c9c-4c88-93af-2f43ba354cc1,Medical care,https://linked-art.library.yale.edu/node/6226597c-0193-42c9-8daa-ddffc62aa219 https://linked-art.library.yale.edu/node/47aafdf5-7a3d-4e60-b4e2-581c2428322d https://linked-art.library.yale.edu/node/5114059b-6d9d-4c59-9c08-343ded2f8862 https://linked-art.library.yale.edu/node/2a1e014c-ad51-4a88-88a7-b1eb8c648081,Mental illness treatment is a type of medical care.,first_pass
0,a65a1a31-9d71-4fad-ad9c-83427c1d85ef,Concepts,https://linked-art.library.yale.edu/node/1238ae55-9a20-47c7-a98f-ffc6c6855789,1428d746-3e3e-43be-83c9-024e989b1655,abstraction,https://linked-art.library.yale.edu/node/0cc476d6-0428-4b6a-8006-86ad0263c458,Concepts are a type of abstraction.,first_pass
0,680ef2fd-a059-42b2-a3c7-ed08854ac28c,Character,https://linked-art.library.yale.edu/node/192bbc10-af66-4753-8caf-042c82ac1701 https://linked-art.library.yale.edu/node/8548ae6a-d7ae-46a9-8195-eec5afe67d2f https://linked-art.library.yale.edu/node/ffa54ad5-eead-4cf9-937a-fd11778b19bf,408a3d8b-c4c1-4adc-aa48-d00ca44374ab,Personality,https://linked-art.library.yale.edu/node/233ebacd-4209-43b4-8e4d-588539dcd6f0 https://linked-art.library.yale.edu/node/c102f2c1-4eff-43fe-ae90-e4c146957a89,Character is a type of personality.,first_pass
0,70a27099-def7-4dd7-9880-76b83d5097b7,Intellect,https://linked-art.library.yale.edu/node/df863f2f-ba87-4102-aa21-5086e4e7a6a8 https://linked-art.library.yale.edu/node/5c16bf62-e482-4826-9695-cfb689517509,85ada550-f23e-422a-850f-2116fbfd0019,performances (creative events),https://linked-art.library.yale.edu/node/f4dda61d-8962-47c3-a1a5-1cbfcea15202 https://linked-art.library.yale.edu/node/13ec3d28-065b-4aae-a82c-931ca949cd24 https://linked-art.library.yale.edu/node/928b2498-4d92-4db1-92d6-9fd4af2286c9 https://linked-art.library.yale.edu/node/e97561c2-6260-4c36-8420-ef08c1db205b https://linked-art.library.yale.edu/node/aa022164-dd31-43e6-a63e-d00ca62407b3,Intellect is a type of performance.,first_pass
0,0664f593-eaec-4df1-b7fa-a547b61acfe9,Logic,https://linked-art.library.yale.edu/node/b5da51ee-2ac8-4f30-b26f-24c0f128b633 https://linked-art.library.yale.edu/node/ac58e397-15dd-4e7a-87b5-b775d00c9296,b63ac97c-c117-48b7-97a2-47101c5c6be1,Inference,https://linked-art.library.yale.edu/node/6e6307ee-adc9-405e-b763-411077a7b3f7 https://linked-art.library.yale.edu/node/58790c2f-7884-4e56-8afd-f3dc84cb7499 https://linked-art.library.yale.edu/node/389a96ea-bc3d-4d87-a28a-11fe0300f607 https://linked-art.library.yale.edu/node/2b275810-e4d1-437e-8180-852206e60b38 https://linked-art.library.yale.edu/node/107f64ef-5d9b-4b8e-bef6-3b8af2636884,Logic is a type of inference.,first_pass
0,b8bf70f1-04ed-4603-89ed-6ae460f9c628,Algebraic logic,https://linked-art.library.yale.edu/node/bc20cd88-7a4f-4311-ac58-dc897684fe3d https://linked-art.library.yale.edu/node/a830c13c-e931-4299-90e8-f825482de670 https://linked-art.library.yale.edu/node/b5b31f5d-8f3c-4ef1-b2e6-207ffda7f9ab https://linked-art.library.yale.edu/node/4c3dbd12-7b5b-416a-bb65-77e0430af23c https://linked-art.library.yale.edu/node/cb65bd12-42b2-406b-b497-d1b4cf451b22,0664f593-eaec-4df1-b7fa-a547b61acfe9,Logic,https://linked-art.library.yale.edu/node/b5da51ee-2ac8-4f30-b26f-24c0f128b633 https://linked-art.library.yale.edu/node/ac58e397-15dd-4e7a-87b5-b775d00c9296,Algebraic logic is a type of logic.,first_pass
0,3898b9bc-59cf-4a34-a2f2-4e665eb6e849,Epistemology,https://data.paul-mellon-centre.ac.uk/concept/gxbgv8x8 https://linked-art.library.yale.edu/node/fb02aeb0-0f2c-4074-9fe5-4e5582222a89 https://linked-art.library.yale.edu/node/6e8fa470-8715-485b-82ba-ba782da6dd3d https://linked-art.library.yale.edu/node/ab3eff33-0e3c-4518-883b-b49cad065b64 https://linked-art.library.yale.edu/node/9f0dc969-219a-4b16-b537-93b30c580832 https://linked-art.library.yale.edu/node/cde58b60-33cd-4d6b-8ed8-8b2dff17acde,7b537dc4-8cb6-41fa-93e8-6224f877a245,denken,https://linked-art.library.yale.edu/node/7d6b6b4c-fea9-4a7e-ab0d-48260e094259 https://data.paul-mellon-centre.ac.uk/concept/qd7vynz5 https://linked-art.library.yale.edu/node/94fdbf49-6ee5-4a38-8aff-671226fbf04d,Epistemology is a type of thinking.,first_pass
0,02f3a9b8-324b-4e1c-9136-739850607943,Constitutional law,https://linked-art.library.yale.edu/node/1518b09e-b2f5-4ebc-a213-e60861baf41d https://linked-art.library.yale.edu/node/04f31852-5e0f-4548-aaa3-809027f79ea8,d7f5785a-d2be-4509-bcba-2a5a2626311c,political science,https://linked-art.library.yale.edu/node/944ee6f7-753b-47a7-bbca-26565e1d5e82 https://linked-art.library.yale.edu/node/c679b1b4-1dca-43b2-88fb-be8a81de1b8e https://linked-art.library.yale.edu/node/5b0c2ef3-a69f-4957-a377-714fa42d9ccc https://linked-art.library.yale.edu/node/25dec374-ddef-4a30-b59a-c2fca27471e7 https://linked-art.library.yale.edu/node/7f0d5c33-590e-46d4-b7f5-0f2e0ed370d6 https://linked-art.library.yale.edu/node/1fe5b4b6-f341-4604-b381-194191f6bb3e https://linked-art.library.yale.edu/node/8e51f500-0ae6-4f37-afce-94bb6065c40b https://linked-art.library.yale.edu/node/85f8c2bf-1bc3-4550-bf07-0b8df0efc094 https://linked-art.library.yale.edu/node/a71b41bc-7717-4602-81cc-4dc5bfaf6c6c https://data.paul-mellon-centre.ac.uk/concept/ve36w5pu https://linked-art.library.yale.edu/node/b435866d-984f-4eed-a305-a46920a0a68c,Constitutional law is a type of political science.,first_pass
0,8bf32424-43ac-456f-9aff-f3051271f221,people (agents),https://linked-art.library.yale.edu/node/6eb545a6-cc33-484c-9622-0825f0b1f8b0 https://data.paul-mellon-centre.ac.uk/concept/eawws9br https://linked-art.library.yale.edu/node/0b7dba23-baaa-4fd7-8a55-a592b0f6f747,507a51e9-60d8-4cb7-98fe-6a3c54f155d9,States,https://linked-art.library.yale.edu/node/ff2eeafa-38b4-4745-b329-415bce06a9ad https://linked-art.library.yale.edu/node/685217d5-99f0-4138-b61d-5c55079a80f7 https://linked-art.library.yale.edu/node/fe726d6b-61e3-4ac4-81a8-8a00fb14cce0 https://linked-art.library.yale.edu/node/7042858a-a66d-4709-ba9e-0b7741925c91 https://linked-art.library.yale.edu/node/f6a89820-1173-4ee0-9b88-4ae962ac07b1 https://linked-art.library.yale.edu/node/69f4ddda-f274-4fb9-a62e-36076f18e61a https://linked-art.library.yale.edu/node/f1247f6b-25c9-4d13-880b-8a59ebc2b64a https://linked-art.library.yale.edu/node/76fee0b6-1a00-430f-911f-bbc9341c8811 https://linked-art.library.yale.edu/node/98f544af-1c23-4348-bcf6-34a1d5ddaa1d https://linked-art.library.yale.edu/node/a39360d3-f369-430c-be5f-edd636870e9e,People are a type of state.,first_pass
0,953688d8-05e7-4f46-84b3-eada01954993,philosophy,https://linked-art.library.yale.edu/node/8eea185b-b273-4057-9639-68a4569f77f9 https://data.paul-mellon-centre.ac.uk/concept/unrec_s9naz63h https://linked-art.library.yale.edu/node/d5796920-83f3-4934-b6fb-dec42aa7b814 https://linked-art.library.yale.edu/node/e83f8141-d57b-437f-aaf7-cdd3b3253aab https://linked-art.library.yale.edu/node/888f93c1-c174-48eb-806e-c141e5e2d92e,f2aa1e23-0645-435d-bc7b-1d52a3b98554,Philosophy and civilization,https://linked-art.library.yale.edu/node/2105ae51-fcce-44ec-8104-f226e4a8537e https://linked-art.library.yale.edu/node/14a006a2-3aad-474c-8d9d-148a635832db https://linked-art.library.yale.edu/node/9e2cb04d-8378-464c-8163-8b9dddd0ae31 https://data.paul-mellon-centre.ac.uk/concept/tfkysjsa https://linked-art.library.yale.edu/node/f8e29393-7369-41da-a98a-0053d651932c https://linked-art.library.yale.edu/node/c7b36992-8be9-4615-961c-92f79acf82b3 https://linked-art.library.yale.edu/node/bb73667a-87ee-4dca-9c5b-e326758dc259 https://linked-art.library.yale.edu/node/2101b1a1-1043-40fd-9a1a-1b9b7c25eabc https://data.paul-mellon-centre.ac.uk/concept/m4dgc6f5 https://linked-art.library.yale.edu/node/dff04fc6-d121-4a51-a366-ddb18b490717 https://linked-art.library.yale.edu/node/a5325fc7-eaff-4c6e-b2f3-36a74437f23a https://linked-art.library.yale.edu/node/2c24b61b-c00c-479d-b1f2-ad92d0d0b41a,Philosophy is a type of philosophy and civilization.,first_pass
0,b9d151d4-c19e-4ba5-acb1-da3c0ed18f8a,Human biology,https://linked-art.library.yale.edu/node/66e42e83-9b38-400e-a38f-e33826df3ab6,06bcac9c-4508-4241-84fe-ac15fa0310d9,Anthropology,https://linked-art.library.yale.edu/node/906b24d6-0d02-4f50-83b2-00dd1fb10166 https://linked-art.library.yale.edu/node/0b587cac-93dc-43cc-b35e-c0e063a4243d https://linked-art.library.yale.edu/node/cab64424-abb4-4180-83c3-b070a9beb2a1 https://linked-art.library.yale.edu/node/76f6c445-27ff-40a5-bab1-c2bdc0cbccec https://linked-art.library.yale.edu/node/2ebbdefa-87c8-44ae-a03a-a287f1bfe337 https://data.paul-mellon-centre.ac.uk/concept/unrec_u8hr8d8b,Human biology is a type of anthropology.,first_pass
0,0053c610-b8ca-4ab2-87d4-6ced500858f6,Psychology,https://data.paul-mellon-centre.ac.uk/concept/unrec_pktsx58s https://linked-art.library.yale.edu/node/a0dcf1c2-12bc-4828-b754-22fc38101f40 https://linked-art.library.yale.edu/node/d02c200b-559f-4b96-aa06-41bdca715358 https://linked-art.library.yale.edu/node/36ff8cd7-31b4-458a-98dd-96891cc99cd7,486df5bf-b7ea-4d95-b3ee-8bed5899c97b,Soul,https://ycba-lux.s3.amazonaws.com/v3/concept/3b/3b0511de-a69c-4f33-8080-c12404b3ae71.json https://ycba-lux.s3.amazonaws.com/v3/concept/d5/d5a97a3a-1f29-4479-ba85-7efdd6d9d33f.json https://linked-art.library.yale.edu/node/94567478-da23-4f06-bbd2-7c89eee14300 https://data.paul-mellon-centre.ac.uk/concept/t2tm9r26,Psychology is a type of soul.,first_pass
0,f04b94a1-bc12-4dae-9092-c2128ce06bee,f04b94a1,,0053c610-b8ca-4ab2-87d4-6ced500858f6,Psychology,https://data.paul-mellon-centre.ac.uk/concept/unrec_pktsx58s https://linked-art.library.yale.edu/node/a0dcf1c2-12bc-4828-b754-22fc38101f40 https://linked-art.library.yale.edu/node/d02c200b-559f-4b96-aa06-41bdca715358 https://linked-art.library.yale.edu/node/36ff8cd7-31b4-458a-98dd-96891cc99cd7,Behavioral science is a type of psychology.,first_pass
0,68c9ab9f-558a-47f1-a5a2-4b99894edb04,humanities,https://linked-art.library.yale.edu/node/570a4399-7cbd-431a-84be-27d31e59f17e https://linked-art.library.yale.edu/node/7bd5cf92-0b7f-4e83-9f48-4a125f61bc0e https://linked-art.library.yale.edu/node/c8d81032-929a-4c39-84b1-588c0747bf1d,14fe167d-aba0-4d17-a453-813cda0bd757,Learning and scholarship,https://linked-art.library.yale.edu/node/f7374cd6-e644-48b4-9e3b-31c4103369e9 https://data.paul-mellon-centre.ac.uk/concept/jhbmns5c https://linked-art.library.yale.edu/node/b565e016-0596-4514-bde2-39079a33d8a1,Humanities are a type of learning and scholarship.,first_pass
0,4d791c27-3452-44ec-a8b2-555b972dab69,social sciences,https://linked-art.library.yale.edu/node/0660384f-039c-47af-adf2-26989f03cd56 https://linked-art.library.yale.edu/node/a88f9d88-77ef-429d-a99e-eb83ce78ca4c https://linked-art.library.yale.edu/node/f848ce72-706c-45e0-ab43-ad85fd15c3fc https://linked-art.library.yale.edu/node/a716f2f6-d292-4133-b6b3-ad8a2f5ccd5d https://linked-art.library.yale.edu/node/39aa352f-58dc-4bea-8a63-1a8b65f06fe0,f2aa1e23-0645-435d-bc7b-1d52a3b98554,Philosophy and civilization,https://linked-art.library.yale.edu/node/2105ae51-fcce-44ec-8104-f226e4a8537e https://linked-art.library.yale.edu/node/14a006a2-3aad-474c-8d9d-148a635832db https://linked-art.library.yale.edu/node/9e2cb04d-8378-464c-8163-8b9dddd0ae31 https://data.paul-mellon-centre.ac.uk/concept/tfkysjsa https://linked-art.library.yale.edu/node/f8e29393-7369-41da-a98a-0053d651932c https://linked-art.library.yale.edu/node/c7b36992-8be9-4615-961c-92f79acf82b3 https://linked-art.library.yale.edu/node/bb73667a-87ee-4dca-9c5b-e326758dc259 https://linked-art.library.yale.edu/node/2101b1a1-1043-40fd-9a1a-1b9b7c25eabc https://data.paul-mellon-centre.ac.uk/concept/m4dgc6f5 https://linked-art.library.yale.edu/node/dff04fc6-d121-4a51-a366-ddb18b490717 https://linked-art.library.yale.edu/node/a5325fc7-eaff-4c6e-b2f3-36a74437f23a https://linked-art.library.yale.edu/node/2c24b61b-c00c-479d-b1f2-ad92d0d0b41a,Social sciences are a type of philosophy and civilization.,first_pass
0,ee1be6cf-7f86-4486-af8c-8422f35f64c8,life (biological concept),https://linked-art.library.yale.edu/node/4b6126ca-117b-4551-98dd-081fbb6c4595 https://linked-art.library.yale.edu/node/031af86d-719a-43dc-8d34-677e336dbb91,5d0bd170-5940-480c-86da-4f5acf8d4488,Philosophical anthropology,https://linked-art.library.yale.edu/node/9b2e3b37-0b78-4d43-9878-c33d0527faf2,Life is a type of philosophical anthropology.,first_pass
0,ee1be6cf-7f86-4486-af8c-8422f35f64c8,life (biological concept),https://linked-art.library.yale.edu/node/4b6126ca-117b-4551-98dd-081fbb6c4595 https://linked-art.library.yale.edu/node/031af86d-719a-43dc-8d34-677e336dbb91,c05bc2ef-3453-4b10-bc72-2b05b8d82ab9,Meaning (Philosophy),https://linked-art.library.yale.edu/node/ddf685e0-21cc-44e0-af6d-1720c9471b60 https://linked-art.library.yale.edu/node/c6013b83-b21f-42b5-91ca-8e7ca0d677f7 https://linked-art.library.yale.edu/node/d9560668-5a55-43ae-b14d-30584f6b3277,Life is a type of meaning.,first_pass
0,eb0428c7-3f2b-4b1e-86fa-42668241052e,Eukaryota (domain),https://linked-art.library.yale.edu/node/9693facc-08c1-4632-930d-60c20841d202 https://linked-art.library.yale.edu/node/1d844de3-65ab-45fa-bdac-80c0862c8603,22630e6c-4e10-4108-9f6f-48d13f68a2c4,Micro-organisms,https://linked-art.library.yale.edu/node/da6db8de-ce83-45a4-bacb-f285d2f4a5fa https://linked-art.library.yale.edu/node/f60d7d71-b06e-455d-b10f-bf3fc58d6279 https://linked-art.library.yale.edu/node/82d8f9c1-228b-4350-8c1c-b5e870f8c760 https://linked-art.library.yale.edu/node/0d7cb9be-2883-43d5-bac3-fbe0723c8281,Eukaryota is a type of micro-organism.,first_pass
0,ba559b9d-d31d-4571-98b0-22ba3273205b,Animalia,https://linked-art.library.yale.edu/node/01a80125-92e9-4087-a347-ba8e1f292eba https://linked-art.library.yale.edu/node/3f467998-6c89-49cc-a300-33b82fac255c https://images.peabody.yale.edu/data/taxon/3/1a/31addf5e-13e5-4210-a578-11039111f8a9.json https://data.paul-mellon-centre.ac.uk/concept/unrec_pu47f6tv,84697abe-b4d7-44be-beca-e0c355986c63,Aquatic animals,https://linked-art.library.yale.edu/node/512eba88-5254-45f7-b71a-b603fba008f6,"Animalia is a kingdom, not a subset of aquatic animals.",fragment_0
0,99f9db3d-5f65-4b09-afc3-5684f70d7d2e,Mental representation,https://linked-art.library.yale.edu/node/9f1f7689-11e9-4d33-b074-b1080b4b2a90 https://linked-art.library.yale.edu/node/9c066bd0-6452-40d9-9b88-d000fcc16c1d https://linked-art.library.yale.edu/node/91fc2dac-5ee4-4215-acc5-74f4ae24b667 https://linked-art.library.yale.edu/node/fc843669-5c78-48cc-a6c0-e20f3ad8fd5e,114f9d6c-2edb-448a-a7b1-e2a691eacb97,Imagination,https://data.paul-mellon-centre.ac.uk/concept/va7zj2a6 https://linked-art.library.yale.edu/node/00bbb3b7-c289-4ab9-87ae-3669858c7567,Mental representation is not a subset of imagination.,fragment_1
0,114f9d6c-2edb-448a-a7b1-e2a691eacb97,Imagination,https://data.paul-mellon-centre.ac.uk/concept/va7zj2a6 https://linked-art.library.yale.edu/node/00bbb3b7-c289-4ab9-87ae-3669858c7567,99f9db3d-5f65-4b09-afc3-5684f70d7d2e,Mental representation,https://linked-art.library.yale.edu/node/9f1f7689-11e9-4d33-b074-b1080b4b2a90 https://linked-art.library.yale.edu/node/9c066bd0-6452-40d9-9b88-d000fcc16c1d https://linked-art.library.yale.edu/node/91fc2dac-5ee4-4215-acc5-74f4ae24b667 https://linked-art.library.yale.edu/node/fc843669-5c78-48cc-a6c0-e20f3ad8fd5e,Imagination is not a subset of mental representation.,fragment_1
0,d880a108-90e4-46ee-8520-884eb3d60fe3,,,6650793d-d71c-4b40-93a8-bce5618b6e0e,Charters,https://linked-art.library.yale.edu/node/1dc7f19f-9922-4fd6-9dbb-11581cd3309c https://linked-art.library.yale.edu/node/5740fc77-0e96-4ca8-bf6b-d58016db2ab8 https://linked-art.library.yale.edu/node/9630a3a2-2a52-4ce4-a0b8-d8d9c9099dcf https://linked-art.library.yale.edu/node/c7b354ce-92c6-4b28-84ab-8cb95788535f https://linked-art.library.yale.edu/node/7bce34d3-2a02-477c-b20a-aaba2e25e6fd https://data.paul-mellon-centre.ac.uk/concept/neemzzw7 https://linked-art.library.yale.edu/node/7fcf1bd0-0517-4350-a1bb-75af3909053b https://linked-art.library.yale.edu/node/e80e1815-971f-439a-b2ec-f83fb991d0f1,Public authentication is not a subset of charters.,fragment_2
0,6650793d-d71c-4b40-93a8-bce5618b6e0e,Charters,https://linked-art.library.yale.edu/node/1dc7f19f-9922-4fd6-9dbb-11581cd3309c https://linked-art.library.yale.edu/node/5740fc77-0e96-4ca8-bf6b-d58016db2ab8 https://linked-art.library.yale.edu/node/9630a3a2-2a52-4ce4-a0b8-d8d9c9099dcf https://linked-art.library.yale.edu/node/c7b354ce-92c6-4b28-84ab-8cb95788535f https://linked-art.library.yale.edu/node/7bce34d3-2a02-477c-b20a-aaba2e25e6fd https://data.paul-mellon-centre.ac.uk/concept/neemzzw7 https://linked-art.library.yale.edu/node/7fcf1bd0-0517-4350-a1bb-75af3909053b https://linked-art.library.yale.edu/node/e80e1815-971f-439a-b2ec-f83fb991d0f1,d880a108-90e4-46ee-8520-884eb3d60fe3,,,Charters are not a subset of public authentication.,fragment_2
0,3f450b7d-2c07-4030-bc86-cd6553a6b7b1,materials (substances),https://linked-art.library.yale.edu/node/470d9f4f-77cd-4d0b-a1fb-53738ea993bb https://linked-art.library.yale.edu/node/fd17e2cd-e8fd-4011-9b0a-e994f320b7ec,333ff356-4bd8-4f1a-a077-640b146cf366,functional material,,"Materials is the broader category, not a functional material.",fragment_3
0,b0b62248-f98e-45a4-bcdc-072b9ee01229,Agricultural industries,https://linked-art.library.yale.edu/node/bc3cdfc1-d8a4-49be-91aa-5ae8c0787a45 https://linked-art.library.yale.edu/node/7991331e-6d5e-4561-8c17-ff3296159583 https://linked-art.library.yale.edu/node/c9b4daef-d782-4a6a-9db1-4bc9c93703f8 https://linked-art.library.yale.edu/node/a0fe3478-0984-43e4-81c3-d97c6ba20c03 https://linked-art.library.yale.edu/node/0ceb48bd-bd38-4ec6-a626-52fa388fc382 https://linked-art.library.yale.edu/node/de890c3b-b756-4641-ae07-bc646ed022ad,2b04aec9-9925-4a03-b37c-5c569e5fc336,Agricultural processing industries,https://linked-art.library.yale.edu/node/e742f13a-caa8-465a-a068-07e9586e98c6,Agricultural industries is broader than agricultural processing industries.,fragment_4
0,1e05ec5d-9a34-436c-86ba-9ab5ad3f7515,Domestic animals,https://linked-art.library.yale.edu/node/e4a2edd1-0fa0-485e-98ad-01676869d57b,f43927d1-8780-4ab2-9694-45e64bf33374,Livestock,https://linked-art.library.yale.edu/node/597c0f91-21d7-4a1f-be97-3c6e9087722d https://linked-art.library.yale.edu/node/72e3cec3-a4d0-42ea-9bec-60c9d71a22b4 https://ycba-lux.s3.amazonaws.com/v3/concept/16/164daf8f-eb87-4b1b-aea0-75eedfdcbb76.json https://linked-art.library.yale.edu/node/2633929b-42d5-45cf-8d2d-2b50a471b45f,"Livestock is a subset of domestic animals, not broader.",fragment_5
0,684200ca-848e-4873-929b-d15008fc12f2,Animal culture,https://linked-art.library.yale.edu/node/d8acf3aa-3bbe-4516-a5b3-ee1a87af363d https://linked-art.library.yale.edu/node/4e855839-449d-47b1-bdbb-6c8f49fbefba https://linked-art.library.yale.edu/node/773803a2-5fc1-4bc5-b101-3cae0ffe8f4d https://linked-art.library.yale.edu/node/83d4723e-cc6a-41a8-b905-ea9f5463c1d9,f43927d1-8780-4ab2-9694-45e64bf33374,Livestock,https://linked-art.library.yale.edu/node/597c0f91-21d7-4a1f-be97-3c6e9087722d https://linked-art.library.yale.edu/node/72e3cec3-a4d0-42ea-9bec-60c9d71a22b4 https://ycba-lux.s3.amazonaws.com/v3/concept/16/164daf8f-eb87-4b1b-aea0-75eedfdcbb76.json https://linked-art.library.yale.edu/node/2633929b-42d5-45cf-8d2d-2b50a471b45f,"Animal culture is a discipline, not a type of livestock.",fragment_5
